,age_group,image_url,pic_class,pic_type,layer,age,aq,dist
662,3,P24_image-2_type-S_class-H.JPG,class-H,type-S,1,65,21.0,0.4697718397402899
663,3,P24_image-3_type-I_class-C.JPG,class-C,type-I,1,65,21.0,0.3012625435787648
664,3,P24_image-4_type-O_class-H.JPG,class-H,type-O,1,65,21.0,0.21907591294690587
665,3,P24_image-5_type-I_class-F.JPG,class-F,type-I,1,65,21.0,0.7574351821735397
666,3,P24_image-6_type-O_class-M.JPG,class-M,type-O,1,65,21.0,0.5706504483658013
667,2,P25_image-1_type-S_class-M.JPG,class-M,type-S,1,41,17.0454545454545,0.2467043324594025
668,2,P25_image-2_type-I_class-H.JPG,class-H,type-I,1,41,17.0454545454545,0.2771270651470751
669,2,P25_image-3_type-S_class-H.JPG,class-H,type-S,1,41,17.0454545454545,0.3631777153787502
670,2,P25_image-4_type-O_class-C.JPG,class-C,type-O,1,41,17.0454545454545,0.10854432074570164
671,2,P25_image-5_type-O_class-M.JPG,class-M,type-O,1,41,17.0454545454545,0.4051276981030846
672,2,P25_image-6_type-I_class-F.JPG,class-F,type-I,1,41,17.0454545454545,0.24828193384752806
673,2,P26_image-1_type-O_class-C.JPG,class-C,type-O,1,56,15.555555555555598,0.13192086113861556
674,2,P26_image-2_type-I_class-H.JPG,class-H,type-I,1,56,15.555555555555598,0.2909216002592274
675,2,P26_image-4_type-I_class-M.JPG,class-M,type-I,1,56,15.555555555555598,0.8424395319979212
676,2,P26_image-5_type-O_class-F.JPG,class-F,type-O,1,56,15.555555555555598,0.275895595017852
677,2,P26_image-6_type-S_class-M.JPG,class-M,type-S,1,56,15.555555555555598,0.20894428804797915
678,2,P27_image-1_type-O_class-H.JPG,class-H,type-O,1,55,10.4166666666667,0.23453180855233802
679,2,P27_image-2_type-I_class-M.JPG,class-M,type-I,1,55,10.4166666666667,0.45938616027720836
680,2,P27_image-3_type-S_class-C.JPG,class-C,type-S,1,55,10.4166666666667,0.19651212084110503
681,2,P27_image-4_type-S_class-F.JPG,class-F,type-S,1,55,10.4166666666667,0.47357778057907773
682,2,P27_image-5_type-I_class-C.JPG,class-C,type-I,1,55,10.4166666666667,0.16753230863178614
683,2,P27_image-6_type-O_class-F.JPG,class-F,type-O,1,55,10.4166666666667,0.22276364840857565
684,3,P28_image-1_type-I_class-C.JPG,class-C,type-I,1,66,7.0,0.0929392120822421
685,3,P28_image-2_type-O_class-H.JPG,class-H,type-O,1,66,7.0,0.5035447639162074
686,3,P28_image-3_type-S_class-F.JPG,class-F,type-S,1,66,7.0,0.4512441293479875
687,3,P28_image-4_type-O_class-M.JPG,class-M,type-O,1,66,7.0,0.4854322441633875
688,3,P28_image-5_type-S_class-H.JPG,class-H,type-S,1,66,7.0,0.2758975639888931
689,3,P28_image-6_type-I_class-F.JPG,class-F,type-I,1,66,7.0,0.439092946480381
690,3,P29_image-2_type-S_class-M.JPG,class-M,type-S,1,66,11.0,0.3493205550813149
691,3,P29_image-3_type-S_class-H.JPG,class-H,type-S,1,66,11.0,0.8730822860168075
692,3,P29_image-4_type-I_class-H.JPG,class-H,type-I,1,66,11.0,0.2654390341875942
693,3,P29_image-5_type-O_class-C.JPG,class-C,type-O,1,66,11.0,0.053843631384543844
694,3,P29_image-6_type-O_class-M.JPG,class-M,type-O,1,66,11.0,0.4297902046600053
695,4,P30_image-1_type-O_class-C.JPG,class-C,type-O,1,89,16.0,0.13465446254065683
696,4,P30_image-2_type-I_class-M.JPG,class-M,type-I,1,89,16.0,0.7737990704692019
697,4,P30_image-3_type-S_class-M.JPG,class-M,type-S,1,89,16.0,0.5300145846861166
698,4,P30_image-4_type-I_class-H.JPG,class-H,type-I,1,89,16.0,0.29246982722299286
699,4,P30_image-5_type-O_class-F.JPG,class-F,type-O,1,89,16.0,0.24061357380081938
700,4,P30_image-6_type-S_class-C.JPG,class-C,type-S,1,89,16.0,0.19417314048404732
701,2,P31_image-1_type-I_class-C.JPG,class-C,type-I,1,60,24.4897959183673,0.29029020755568324
702,2,P31_image-2_type-O_class-H.JPG,class-H,type-O,1,60,24.4897959183673,0.26337281431173887
703,2,P31_image-3_type-I_class-M.JPG,class-M,type-I,1,60,24.4897959183673,0.4858905138252356
704,2,P31_image-4_type-O_class-F.JPG,class-F,type-O,1,60,24.4897959183673,0.5575153566440727
705,2,P31_image-5_type-S_class-F.JPG,class-F,type-S,1,60,24.4897959183673,0.7527740068517706
706,2,P31_image-6_type-S_class-C.JPG,class-C,type-S,1,60,24.4897959183673,0.28593517360033416
707,3,P32_image-1_type-I_class-F.JPG,class-F,type-I,1,68,11.2244897959184,0.7563957568765363
708,3,P32_image-2_type-S_class-F.JPG,class-F,type-S,1,68,11.2244897959184,0.9439606099098097
709,3,P32_image-3_type-I_class-C.JPG,class-C,type-I,1,68,11.2244897959184,0.24611511202508862
710,3,P32_image-4_type-O_class-M.JPG,class-M,type-O,1,68,11.2244897959184,0.6673280919595633
711,3,P32_image-5_type-O_class-H.JPG,class-H,type-O,1,68,11.2244897959184,0.4005708420821441
712,3,P32_image-6_type-S_class-H.JPG,class-H,type-S,1,68,11.2244897959184,0.5299125679500429
713,3,P33_image-1_type-I_class-H.JPG,class-H,type-I,1,67,23.6842105263158,0.18197172575209053
714,3,P33_image-2_type-O_class-C.JPG,class-C,type-O,1,67,23.6842105263158,0.09099589330769275
715,3,P33_image-3_type-S_class-M.JPG,class-M,type-S,1,67,23.6842105263158,0.639601706150478
716,3,P33_image-4_type-O_class-M.JPG,class-M,type-O,1,67,23.6842105263158,0.5024896268240949
717,3,P33_image-5_type-S_class-H.JPG,class-H,type-S,1,67,23.6842105263158,0.5605753178301252
718,3,P33_image-6_type-I_class-F.JPG,class-F,type-I,1,67,23.6842105263158,0.5334233239430166
719,2,P34_image-1_type-S_class-H.JPG,class-H,type-S,1,46,26.530612244898,0.6079949240954698
720,2,P34_image-2_type-I_class-C.JPG,class-C,type-I,1,46,26.530612244898,0.27301102146036393
721,2,P34_image-3_type-I_class-F.JPG,class-F,type-I,1,46,26.530612244898,0.273682222760948
722,2,P34_image-4_type-O_class-M.JPG,class-M,type-O,1,46,26.530612244898,0.5613969501101637
723,2,P34_image-5_type-S_class-F.JPG,class-F,type-S,1,46,26.530612244898,0.4303192024763691
724,2,P34_image-6_type-O_class-H.JPG,class-H,type-O,1,46,26.530612244898,0.30920867238661376
725,3,P35_image-1_type-I_class-C.JPG,class-C,type-I,1,61,33.0,0.1017077152747845
726,3,P35_image-2_type-I_class-F.JPG,class-F,type-I,1,61,33.0,0.22293543531849125
727,3,P35_image-3_type-O_class-M.JPG,class-M,type-O,1,61,33.0,0.5164436853656496
728,3,P35_image-4_type-O_class-H.JPG,class-H,type-O,1,61,33.0,0.33729523659579574
729,3,P35_image-5_type-S_class-F.JPG,class-F,type-S,1,61,33.0,0.6077137002129398
730,3,P35_image-6_type-S_class-H.JPG,class-H,type-S,1,61,33.0,0.5299942255840878
731,2,P36_image-1_type-O_class-M.JPG,class-M,type-O,1,52,15.0,0.32846937504600304
732,2,P36_image-2_type-S_class-H.JPG,class-H,type-S,1,52,15.0,0.5612300684304029
733,2,P36_image-3_type-I_class-C.JPG,class-C,type-I,1,52,15.0,0.19989684996371848
734,2,P36_image-4_type-S_class-F.JPG,class-F,type-S,1,52,15.0,0.4523495428242218
735,2,P36_image-5_type-O_class-H.JPG,class-H,type-O,1,52,15.0,0.4471852726617769
736,2,P36_image-6_type-I_class-F.JPG,class-F,type-I,1,52,15.0,0.3930887424157926
737,2,P39_image-1_type-I_class-F.JPG,class-F,type-I,1,50,11.2244897959184,0.44954921058643127
738,2,P39_image-2_type-I_class-C.JPG,class-C,type-I,1,50,11.2244897959184,0.2370446920435455
739,2,P39_image-3_type-S_class-F.JPG,class-F,type-S,1,50,11.2244897959184,0.7270898527874265
740,2,P39_image-4_type-O_class-M.JPG,class-M,type-O,1,50,11.2244897959184,0.5153876441805243
741,2,P39_image-5_type-S_class-H.JPG,class-H,type-S,1,50,11.2244897959184,0.6337008116029132
742,2,P39_image-6_type-O_class-H.JPG,class-H,type-O,1,50,11.2244897959184,0.24973951183764298
743,2,P41_image-1_type-I_class-F.JPG,class-F,type-I,1,48,10.0,0.27726394150485123
744,2,P41_image-2_type-I_class-C.JPG,class-C,type-I,1,48,10.0,0.09823824801236714
745,2,P41_image-3_type-O_class-M.JPG,class-M,type-O,1,48,10.0,0.7521563759824855
746,2,P41_image-4_type-S_class-H.JPG,class-H,type-S,1,48,10.0,0.26434999303436124
747,2,P41_image-5_type-S_class-F.JPG,class-F,type-S,1,48,10.0,0.5574518942511203
748,2,P41_image-6_type-O_class-H.JPG,class-H,type-O,1,48,10.0,0.2816905161854416
749,2,P42_image-1_type-O_class-M.JPG,class-M,type-O,1,51,7.0,0.4592199883314446
750,2,P42_image-2_type-I_class-C.JPG,class-C,type-I,1,51,7.0,0.11170606132824079
751,2,P42_image-3_type-S_class-H.JPG,class-H,type-S,1,51,7.0,0.3991083345740387
752,3,P43_image-1_type-O_class-H.JPG,class-H,type-O,1,61,13.6363636363636,0.41461745380678905
753,3,P43_image-2_type-O_class-M.JPG,class-M,type-O,1,61,13.6363636363636,0.596967742447517
754,3,P43_image-3_type-I_class-C.JPG,class-C,type-I,1,61,13.6363636363636,0.2545729141998839
755,3,P43_image-4_type-S_class-H.JPG,class-H,type-S,1,61,13.6363636363636,0.5216920020778921
756,3,P43_image-5_type-I_class-F.JPG,class-F,type-I,1,61,13.6363636363636,0.42499140506146016
757,3,P43_image-6_type-S_class-F.JPG,class-F,type-S,1,61,13.6363636363636,0.3008425262580414
758,1,P44_image-1_type-O_class-F.JPG,class-F,type-O,1,38,22.0,0.16079479229396032
759,1,P44_image-2_type-O_class-C.JPG,class-C,type-O,1,38,22.0,0.15404509824247548
760,1,P44_image-3_type-S_class-C.JPG,class-C,type-S,1,38,22.0,0.18537516749400273
761,1,P44_image-4_type-S_class-M.JPG,class-M,type-S,1,38,22.0,0.4073413460975761
762,1,P44_image-5_type-I_class-M.JPG,class-M,type-I,1,38,22.0,0.32095741313088655
763,1,P44_image-6_type-I_class-H.JPG,class-H,type-I,1,38,22.0,0.32322208689229126
764,1,P45_image-1_type-S_class-C.JPG,class-C,type-S,1,36,20.0,0.19600212232781167
765,1,P45_image-2_type-I_class-C.JPG,class-C,type-I,1,36,20.0,0.0952397369487128
766,1,P45_image-3_type-O_class-F.JPG,class-F,type-O,1,36,20.0,0.8693587484755356
767,1,P45_image-4_type-S_class-F.JPG,class-F,type-S,1,36,20.0,0.6655263708431448
768,1,P45_image-5_type-I_class-M.JPG,class-M,type-I,1,36,20.0,0.6309718850224759
769,1,P45_image-6_type-O_class-H.JPG,class-H,type-O,1,36,20.0,0.35558513032935446
770,2,P46_image-3_type-O_class-M.JPG,class-M,type-O,1,60,17.1428571428571,0.37571202591285346
771,2,P46_image-4_type-O_class-C.JPG,class-C,type-O,1,60,17.1428571428571,0.0710791839499123
772,2,P46_image-5_type-S_class-H.JPG,class-H,type-S,1,60,17.1428571428571,0.6732333111908252
773,2,P46_image-6_type-I_class-H.JPG,class-H,type-I,1,60,17.1428571428571,0.33324738378422825
774,3,P47_image-1_type-I_class-M.JPG,class-M,type-I,1,69,27.0,0.21105838337976945
775,3,P47_image-2_type-I_class-H.JPG,class-H,type-I,1,69,27.0,0.10792901218923834
776,3,P47_image-3_type-O_class-C.JPG,class-C,type-O,1,69,27.0,0.09400739649965373
777,3,P47_image-4_type-O_class-F.JPG,class-F,type-O,1,69,27.0,0.18025187318369973
778,3,P47_image-5_type-S_class-M.JPG,class-M,type-S,1,69,27.0,0.4037186574205649
779,3,P47_image-6_type-S_class-C.JPG,class-C,type-S,1,69,27.0,0.14553844409429662
780,2,P48_image-1_type-I_class-M.JPG,class-M,type-I,1,47,18.367346938775498,0.4360911827643762
781,2,P48_image-2_type-O_class-F.JPG,class-F,type-O,1,47,18.367346938775498,0.20611576582928914
782,2,P48_image-3_type-O_class-H.JPG,class-H,type-O,1,47,18.367346938775498,0.15274205126103035
783,2,P48_image-4_type-S_class-F.JPG,class-F,type-S,1,47,18.367346938775498,0.3905613714404499
784,2,P48_image-5_type-I_class-C.JPG,class-C,type-I,1,47,18.367346938775498,0.0654379265125683
785,2,P48_image-6_type-S_class-C.JPG,class-C,type-S,1,47,18.367346938775498,0.21971979644242412
786,1,P50_image-1_type-O_class-C.JPG,class-C,type-O,1,26,10.7142857142857,0.09263202012746441
787,1,P50_image-2_type-S_class-M.JPG,class-M,type-S,1,26,10.7142857142857,0.3260615765600723
788,1,P50_image-3_type-S_class-C.JPG,class-C,type-S,1,26,10.7142857142857,0.29441253745821494
789,1,P50_image-4_type-O_class-F.JPG,class-F,type-O,1,26,10.7142857142857,0.09809331694428547
790,1,P50_image-5_type-I_class-M.JPG,class-M,type-I,1,26,10.7142857142857,0.31630920628961157
791,1,P50_image-6_type-I_class-H.JPG,class-H,type-I,1,26,10.7142857142857,0.22186465058414306
792,1,P51_image-1_type-O_class-F.JPG,class-F,type-O,1,37,22.0,0.11711729584314068
793,1,P51_image-2_type-I_class-C.JPG,class-C,type-I,1,37,22.0,0.1101493854014034
794,1,P51_image-3_type-I_class-M.JPG,class-M,type-I,1,37,22.0,0.5321237846431777
795,1,P51_image-4_type-O_class-H.JPG,class-H,type-O,1,37,22.0,0.5150631289953556
796,1,P51_image-5_type-S_class-F.JPG,class-F,type-S,1,37,22.0,0.7402044732399511
797,1,P51_image-6_type-S_class-C.JPG,class-C,type-S,1,37,22.0,0.2195172686034207
798,1,P52_image-1_type-O_class-M.JPG,class-M,type-O,1,27,14.0,0.5257987200200831
799,1,P52_image-2_type-S_class-H.JPG,class-H,type-S,1,27,14.0,0.18659112554006552
800,1,P52_image-3_type-I_class-H.JPG,class-H,type-I,1,27,14.0,0.241021802927196
801,1,P52_image-4_type-O_class-C.JPG,class-C,type-O,1,27,14.0,0.10782445696732557
802,1,P52_image-5_type-I_class-F.JPG,class-F,type-I,1,27,14.0,0.237068454941873
803,1,P52_image-6_type-S_class-M.JPG,class-M,type-S,1,27,14.0,0.310310568969022
804,1,P53_image-1_type-I_class-H.JPG,class-H,type-I,1,35,17.0,0.09508737100801645
805,1,P53_image-2_type-O_class-C.JPG,class-C,type-O,1,35,17.0,0.05623458497876388
806,1,P53_image-3_type-S_class-M.JPG,class-M,type-S,1,35,17.0,0.29477675206208254
807,1,P53_image-4_type-O_class-F.JPG,class-F,type-O,1,35,17.0,0.45503796931047014
808,1,P53_image-5_type-S_class-C.JPG,class-C,type-S,1,35,17.0,0.11265024509745414
809,1,P53_image-6_type-I_class-M.JPG,class-M,type-I,1,35,17.0,0.5058418241873635
810,2,P54_image-1_type-I_class-M.JPG,class-M,type-I,1,41,16.0,0.5020245358398079
811,2,P54_image-2_type-S_class-C.JPG,class-C,type-S,1,41,16.0,0.7123207994987983
812,2,P54_image-3_type-I_class-C.JPG,class-C,type-I,1,41,16.0,0.5249364950819805
813,2,P54_image-4_type-S_class-F.JPG,class-F,type-S,1,41,16.0,0.22135410600789684
814,2,P54_image-5_type-O_class-H.JPG,class-H,type-O,1,41,16.0,0.21046157772598384
815,2,P54_image-6_type-O_class-F.JPG,class-F,type-O,1,41,16.0,0.21912553493033493
816,2,P55_image-1_type-O_class-C.JPG,class-C,type-O,1,49,11.0,0.04508753346032035
817,2,P55_image-2_type-S_class-H.JPG,class-H,type-S,1,49,11.0,0.49061804651081464
818,2,P55_image-3_type-S_class-M.JPG,class-M,type-S,1,49,11.0,0.6426130417713045
819,2,P55_image-4_type-O_class-M.JPG,class-M,type-O,1,49,11.0,0.12710232799417054
820,2,P55_image-5_type-I_class-F.JPG,class-F,type-I,1,49,11.0,0.19018198172212675
821,2,P55_image-6_type-I_class-H.JPG,class-H,type-I,1,49,11.0,0.2314657103843546
822,4,P56_image-1_type-O_class-C.JPG,class-C,type-O,1,73,23.0,0.12339809965897686
823,4,P56_image-2_type-O_class-F.JPG,class-F,type-O,1,73,23.0,0.15835907418827577
824,4,P56_image-3_type-I_class-M.JPG,class-M,type-I,1,73,23.0,0.1389722155441354
825,4,P56_image-4_type-S_class-C.JPG,class-C,type-S,1,73,23.0,0.17467949304574704
826,4,P56_image-5_type-I_class-H.JPG,class-H,type-I,1,73,23.0,0.20287722076130632
827,4,P56_image-6_type-S_class-M.JPG,class-M,type-S,1,73,23.0,0.2767948777049867
828,4,P57_image-1_type-I_class-M.JPG,class-M,type-I,1,90,16.0,0.14490564804199968
829,4,P57_image-2_type-I_class-C.JPG,class-C,type-I,1,90,16.0,0.0589129668435584
830,4,P57_image-3_type-O_class-F.JPG,class-F,type-O,1,90,16.0,0.3070342963754037
831,4,P57_image-4_type-O_class-H.JPG,class-H,type-O,1,90,16.0,0.20609755532935325
832,4,P57_image-5_type-S_class-F.JPG,class-F,type-S,1,90,16.0,0.44863642882999333
833,4,P57_image-6_type-S_class-C.JPG,class-C,type-S,1,90,16.0,0.1983803314609094
834,4,P58_image-1_type-I_class-H.JPG,class-H,type-I,1,99,14.285714285714299,0.3927659999055859
835,4,P58_image-2_type-I_class-F.JPG,class-F,type-I,1,99,14.285714285714299,0.4344772549748135
836,4,P58_image-3_type-S_class-H.JPG,class-H,type-S,1,99,14.285714285714299,0.6684081937498525
837,4,P58_image-4_type-S_class-M.JPG,class-M,type-S,1,99,14.285714285714299,0.22353500875805254
838,4,P58_image-5_type-O_class-M.JPG,class-M,type-O,1,99,14.285714285714299,0.07578173371844288
839,4,P58_image-6_type-O_class-C.JPG,class-C,type-O,1,99,14.285714285714299,0.05344316593778797
840,2,P59_image-1_type-I_class-M.JPG,class-M,type-I,1,49,25.0,0.10329082783082988
841,2,P59_image-2_type-O_class-F.JPG,class-F,type-O,1,49,25.0,0.28341185844125283
842,2,P59_image-3_type-I_class-H.JPG,class-H,type-I,1,49,25.0,0.5243634024990902
843,2,P59_image-4_type-S_class-M.JPG,class-M,type-S,1,49,25.0,0.43984110365964213
844,2,P59_image-5_type-O_class-C.JPG,class-C,type-O,1,49,25.0,0.15118446050007683
845,2,P59_image-6_type-S_class-C.JPG,class-C,type-S,1,49,25.0,0.22546917308852266
846,4,P60_image-1_type-S_class-C.JPG,class-C,type-S,1,75,30.0,0.24897851285746575
847,4,P60_image-2_type-I_class-M.JPG,class-M,type-I,1,75,30.0,0.3772649787923569
848,4,P60_image-3_type-I_class-C.JPG,class-C,type-I,1,75,30.0,0.06745075337780293
849,4,P60_image-4_type-O_class-F.JPG,class-F,type-O,1,75,30.0,0.18980724728823795
850,4,P60_image-5_type-O_class-H.JPG,class-H,type-O,1,75,30.0,0.47518461116698485
851,4,P60_image-6_type-S_class-F.JPG,class-F,type-S,1,75,30.0,0.672317542950771
852,2,P61_image-4_type-S_class-H.JPG,class-H,type-S,1,57,17.0,0.5377344831305302
853,2,P61_image-5_type-I_class-C.JPG,class-C,type-I,1,57,17.0,0.16147006109491102
854,2,P61_image-6_type-O_class-H.JPG,class-H,type-O,1,57,17.0,0.44291018973630214
855,4,P62_image-1_type-I_class-F.JPG,class-F,type-I,1,73,27.0,0.4600552645815452
856,4,P62_image-2_type-S_class-M.JPG,class-M,type-S,1,73,27.0,0.0972523626249886
857,4,P62_image-3_type-O_class-M.JPG,class-M,type-O,1,73,27.0,0.8704496967474153
858,4,P62_image-4_type-O_class-C.JPG,class-C,type-O,1,73,27.0,0.9595008988185814
859,4,P62_image-5_type-S_class-H.JPG,class-H,type-S,1,73,27.0,0.3593299774018246
860,4,P62_image-6_type-I_class-H.JPG,class-H,type-I,1,73,27.0,0.5027244674266335
861,3,P63_image-1_type-S_class-M.JPG,class-M,type-S,1,67,17.0,0.689709875800625
862,3,P63_image-2_type-I_class-H.JPG,class-H,type-I,1,67,17.0,0.37732236494339055
863,3,P63_image-3_type-S_class-C.JPG,class-C,type-S,1,67,17.0,0.2578531108802684
864,3,P63_image-4_type-O_class-C.JPG,class-C,type-O,1,67,17.0,0.28745128231766137
865,3,P63_image-5_type-I_class-M.JPG,class-M,type-I,1,67,17.0,0.6277704448031598
866,3,P63_image-6_type-O_class-F.JPG,class-F,type-O,1,67,17.0,0.7922407867882121
867,2,P64_image-1_type-O_class-F.JPG,class-F,type-O,1,48,12.0,0.29266498431540466
868,2,P64_image-2_type-O_class-H.JPG,class-H,type-O,1,48,12.0,0.20881605187738106
869,2,P64_image-4_type-I_class-C.JPG,class-C,type-I,1,48,12.0,0.07073123915173596
870,2,P64_image-5_type-S_class-C.JPG,class-C,type-S,1,48,12.0,0.19126392436714246
871,2,P64_image-6_type-S_class-F.JPG,class-F,type-S,1,48,12.0,0.6485989155403351
872,2,P65_image-1_type-I_class-F.JPG,class-F,type-I,1,56,32.0,0.2130998979416736
873,2,P65_image-2_type-I_class-C.JPG,class-C,type-I,1,56,32.0,0.16416477939782947
874,2,P65_image-3_type-S_class-H.JPG,class-H,type-S,1,56,32.0,0.4667089876545607
875,2,P65_image-4_type-O_class-M.JPG,class-M,type-O,1,56,32.0,0.7708270761544147
876,2,P65_image-5_type-O_class-H.JPG,class-H,type-O,1,56,32.0,0.1545383869715231
877,2,P65_image-6_type-S_class-F.JPG,class-F,type-S,1,56,32.0,0.6718210929767681
878,4,P66_image-1_type-S_class-M.JPG,class-M,type-S,1,83,11.904761904761902,0.6714598369703189
879,4,P66_image-2_type-I_class-F.JPG,class-F,type-I,1,83,11.904761904761902,0.20931656045156688
880,4,P66_image-3_type-S_class-H.JPG,class-H,type-S,1,83,11.904761904761902,0.21061157808774233
881,4,P66_image-4_type-O_class-C.JPG,class-C,type-O,1,83,11.904761904761902,0.04795829291258025
882,4,P66_image-5_type-O_class-M.JPG,class-M,type-O,1,83,11.904761904761902,0.06299421519721526
883,4,P66_image-6_type-I_class-H.JPG,class-H,type-I,1,83,11.904761904761902,0.17263709064049249
884,3,P67_image-1_type-O_class-C.JPG,class-C,type-O,1,64,9.0,0.03196210315376902
885,3,P67_image-2_type-I_class-M.JPG,class-M,type-I,1,64,9.0,0.2538154412285192
886,3,P67_image-3_type-S_class-C.JPG,class-C,type-S,1,64,9.0,0.15321387305828993
887,3,P67_image-4_type-O_class-F.JPG,class-F,type-O,1,64,9.0,0.10387367194191488
888,3,P67_image-5_type-I_class-H.JPG,class-H,type-I,1,64,9.0,0.16151538478785454
889,3,P67_image-6_type-S_class-M.JPG,class-M,type-S,1,64,9.0,0.09332370460836648
890,3,P68_image-1_type-I_class-M.JPG,class-M,type-I,1,70,20.0,0.46522704522154334
891,3,P68_image-2_type-S_class-C.JPG,class-C,type-S,1,70,20.0,0.3116238121238093
892,3,P68_image-3_type-O_class-F.JPG,class-F,type-O,1,70,20.0,0.1395865360969799
893,3,P68_image-4_type-S_class-F.JPG,class-F,type-S,1,70,20.0,0.6610008431393013
894,3,P68_image-5_type-O_class-H.JPG,class-H,type-O,1,70,20.0,0.2807823077069166
895,3,P68_image-6_type-I_class-C.JPG,class-C,type-I,1,70,20.0,0.07238805478812804
896,4,P69_image-2_type-I_class-F.JPG,class-F,type-I,1,72,38.0,0.16830091914475553
897,4,P69_image-4_type-O_class-H.JPG,class-H,type-O,1,72,38.0,0.20357117277705328
898,4,P69_image-5_type-I_class-C.JPG,class-C,type-I,1,72,38.0,0.06306293924290518
899,3,P70_image-1_type-I_class-H.JPG,class-H,type-I,1,65,15.0,0.21641788572967668
900,3,P70_image-2_type-S_class-H.JPG,class-H,type-S,1,65,15.0,0.23779636928096526
901,3,P70_image-3_type-I_class-F.JPG,class-F,type-I,1,65,15.0,0.2866549455543188
902,3,P70_image-4_type-O_class-C.JPG,class-C,type-O,1,65,15.0,0.021982191840043575
903,3,P70_image-5_type-S_class-M.JPG,class-M,type-S,1,65,15.0,0.993509007290114
904,3,P70_image-6_type-O_class-M.JPG,class-M,type-O,1,65,15.0,0.3200108702003289
905,2,P71_image-1_type-S_class-C.JPG,class-C,type-S,1,56,11.0,0.3801442777298636
906,2,P71_image-2_type-I_class-H.JPG,class-H,type-I,1,56,11.0,0.1036484341297178
907,2,P71_image-3_type-I_class-M.JPG,class-M,type-I,1,56,11.0,0.4635589924570578
908,2,P71_image-4_type-S_class-M.JPG,class-M,type-S,1,56,11.0,0.1628847496373046
909,2,P71_image-5_type-O_class-C.JPG,class-C,type-O,1,56,11.0,0.15528091359326912
910,2,P71_image-6_type-O_class-F.JPG,class-F,type-O,1,56,11.0,0.45375608197274375
911,2,P72_image-1_type-O_class-H.JPG,class-H,type-O,1,50,15.0,0.3787623713881011
912,2,P72_image-2_type-S_class-C.JPG,class-C,type-S,1,50,15.0,0.24022231233620361
913,2,P72_image-3_type-I_class-M.JPG,class-M,type-I,1,50,15.0,0.6211392727248142
914,2,P72_image-4_type-I_class-C.JPG,class-C,type-I,1,50,15.0,0.1960939871110099
915,2,P72_image-5_type-O_class-F.JPG,class-F,type-O,1,50,15.0,0.7200696305873779
916,2,P72_image-6_type-S_class-F.JPG,class-F,type-S,1,50,15.0,0.6793976605498402
917,4,P73_image-1_type-I_class-F.JPG,class-F,type-I,1,76,19.0,0.36765562656601325
918,4,P73_image-2_type-O_class-M.JPG,class-M,type-O,1,76,19.0,0.12295646016003725
919,4,P73_image-3_type-I_class-C.JPG,class-C,type-I,1,76,19.0,0.1335320824677143
920,4,P73_image-4_type-O_class-H.JPG,class-H,type-O,1,76,19.0,0.8242574756035275
921,4,P73_image-5_type-S_class-H.JPG,class-H,type-S,1,76,19.0,0.862536612312863
922,4,P73_image-6_type-S_class-F.JPG,class-F,type-S,1,76,19.0,0.6819932979543969
923,3,P74_image-1_type-I_class-H.JPG,class-H,type-I,1,63,23.0,0.30378428280546554
924,3,P74_image-2_type-S_class-M.JPG,class-M,type-S,1,63,23.0,0.8144241890781501
925,3,P74_image-3_type-I_class-F.JPG,class-F,type-I,1,63,23.0,0.19956586841065094
926,3,P74_image-4_type-S_class-H.JPG,class-H,type-S,1,63,23.0,0.5610481441882913
927,3,P74_image-5_type-O_class-C.JPG,class-C,type-O,1,63,23.0,0.10118300347119902
928,3,P74_image-6_type-O_class-M.JPG,class-M,type-O,1,63,23.0,0.37532612132013476
929,2,P75_image-1_type-O_class-C.JPG,class-C,type-O,1,42,15.217391304347801,0.12110741814868897
930,2,P75_image-2_type-S_class-C.JPG,class-C,type-S,1,42,15.217391304347801,0.2976441827067735
931,2,P75_image-3_type-S_class-M.JPG,class-M,type-S,1,42,15.217391304347801,0.7247571983006893
932,2,P75_image-4_type-I_class-H.JPG,class-H,type-I,1,42,15.217391304347801,0.3579893871832801
933,2,P75_image-5_type-O_class-F.JPG,class-F,type-O,1,42,15.217391304347801,0.11001831077087498
934,2,P75_image-6_type-I_class-M.JPG,class-M,type-I,1,42,15.217391304347801,0.694639798632522
935,1,P76_image-1_type-O_class-H.JPG,class-H,type-O,1,35,36.0,0.32396706901396644
936,1,P76_image-2_type-I_class-C.JPG,class-C,type-I,1,35,36.0,0.12624475259199663
937,1,P76_image-3_type-I_class-M.JPG,class-M,type-I,1,35,36.0,0.6401436546024609
938,1,P76_image-4_type-S_class-C.JPG,class-C,type-S,1,35,36.0,0.2177689071582255
939,1,P76_image-5_type-O_class-F.JPG,class-F,type-O,1,35,36.0,0.4726786526939778
940,1,P76_image-6_type-S_class-F.JPG,class-F,type-S,1,35,36.0,0.6667034169954191
941,2,P77_image-1_type-I_class-C.JPG,class-C,type-I,1,60,10.0,0.09293240511470291
942,2,P77_image-2_type-O_class-M.JPG,class-M,type-O,1,60,10.0,0.05595746271380164
943,2,P77_image-3_type-O_class-H.JPG,class-H,type-O,1,60,10.0,0.5682506000599064
944,2,P77_image-4_type-I_class-F.JPG,class-F,type-I,1,60,10.0,0.247748272771949
945,2,P77_image-5_type-S_class-F.JPG,class-F,type-S,1,60,10.0,0.43280032263855206
